customer_id,score
SYNID0100019186,0.3575
SYNID0100019260,0.2038
SYNID0100019419,0.0336
SYNID0100019645,0.4597
SYNID0100019726,0.3736
SYNID0100019883,0.0913
SYNID0100020142,0.1665
SYNID0100020166,0.065
SYNID0100020197,0.1217
SYNID0100020265,0.1121
SYNID0100020731,0.3353
SYNID0100020773,0.3014
SYNID0100021218,0.0286
SYNID0100021236,0.0835
SYNID0100021299,0.0685
SYNID0100021463,0.1257
SYNID0100022238,0.1221
SYNID0100022248,0.3509
SYNID0100022308,0.1026
SYNID0100022897,0.3087
SYNID0100023259,0.1041
SYNID0100023475,0.2606
SYNID0100023734,0.1176
SYNID0100023889,0.1234
SYNID0100024328,0.0894
SYNID0100024437,0.135
SYNID0100024598,0.2829
SYNID0100024772,0.0629
SYNID0100024936,0.0517
SYNID0100025173,0.1568
SYNID0100025567,0.1434
SYNID0100025619,0.0289
SYNID0100025622,0.3109
SYNID0100025820,0.6016
SYNID0100026243,0.1676
SYNID0100026488,0.2101
SYNID0100026603,0.1767
SYNID0100026730,0.2352
SYNID0100027385,0.0376
SYNID0100028117,0.0621
SYNID0100028203,0.0666
SYNID0100028625,0.2762
SYNID0100028682,0.1232
SYNID0100028742,0.2171
SYNID0100028784,0.1722
SYNID0100028955,0.135
SYNID0100029550,0.0504
SYNID0100029659,0.3168
SYNID0100029977,0.1598
SYNID0100030114,0.1992
SYNID0100030522,0.0796
SYNID0100030710,0.0841
SYNID0100030983,0.0634
SYNID0100030996,0.2377
SYNID0100031148,0.0654
SYNID0100031276,0.1108
SYNID0100031448,0.2429
SYNID0100031720,0.177
SYNID0100031724,0.2092
SYNID0100031730,0.0376
SYNID0100031829,0.1223
SYNID0100032192,0.0738
SYNID0100032279,0.1397
SYNID0100032627,0.1238
SYNID0100033027,0.2352
SYNID0100033322,0.0778
SYNID0100033763,0.2188
SYNID0100033846,0.1874
SYNID0100033968,0.1004
SYNID0100035506,0.0407
SYNID0100035641,0.1313
SYNID0100035690,0.3487
SYNID0100035703,0.3043
SYNID0100036197,0.0844
SYNID0100036671,0.254
SYNID0100036688,0.0849
SYNID0100036773,0.1593
SYNID0100036786,0.0678
SYNID0100036935,0.038
SYNID0100037007,0.0661
SYNID0100037208,0.2175
SYNID0100037226,0.2012
SYNID0100037366,0.305
SYNID0100037477,0.0839
SYNID0100037509,0.2234
SYNID0100037607,0.0792
SYNID0100037666,0.1892
SYNID0100037728,0.1369
SYNID0100037869,0.0826
SYNID0100037890,0.0399
SYNID0100038038,0.2753
SYNID0100038086,0.2442
SYNID0100038539,0.0886
SYNID0100038708,0.1305
SYNID0100038801,0.2272
SYNID0100038880,0.0335
SYNID0100038978,0.2013
SYNID0100039084,0.1039
SYNID0100039312,0.0484
SYNID0100039424,0.0663
SYNID0100039780,0.0501
SYNID0100040148,0.284
SYNID0100040316,0.2164
SYNID0100040454,0.0714
SYNID0100040792,0.2922
SYNID0100040885,0.1867
SYNID0100040970,0.0851
SYNID0100041064,0.0345
SYNID0100041327,0.2425
SYNID0100041519,0.0748
SYNID0100041539,0.2665
SYNID0100041876,0.2551
SYNID0100042124,0.2336
SYNID0100042256,0.1297
SYNID0100042517,0.207
SYNID0100042626,0.2057
SYNID0100042902,0.1037
SYNID0100042905,0.1282
SYNID0100043003,0.0431
SYNID0100043540,0.0322
SYNID0100043914,0.0445
SYNID0100044500,0.0254
SYNID0100044704,0.1622
SYNID0100045225,0.1873
SYNID0100045411,0.0477
SYNID0100045578,0.1438
SYNID0100045811,0.3207
SYNID0100046345,0.012
SYNID0100046511,0.0377
SYNID0100046583,0.086
SYNID0100046681,0.0328
SYNID0100046751,0.131
SYNID0100046933,0.0682
SYNID0100047082,0.0769
SYNID0100047241,0.1012
SYNID0100047421,0.103
SYNID0100047746,0.1747
SYNID0100047852,0.1253
SYNID0100047938,0.0632
SYNID0100048054,0.0485
SYNID0100048110,0.1242
SYNID0100048201,0.2809
SYNID0100048220,0.0726
SYNID0100048513,0.2129
SYNID0100048554,0.0859
SYNID0100048602,0.0838
SYNID0100048631,0.1234
SYNID0100048646,0.1004
SYNID0100049026,0.0725
SYNID0100049262,0.1259
SYNID0100049538,0.3933
SYNID0100049761,0.0871
SYNID0100049825,0.0922
SYNID0100050100,0.091
SYNID0100050622,0.0211
SYNID0100050795,0.1032
SYNID0100050922,0.1561
SYNID0100051035,0.0692
SYNID0100051037,0.1554
SYNID0100051071,0.2229
SYNID0100051199,0.0701
SYNID0100051414,0.1398
SYNID0100051424,0.0943
SYNID0100051465,0.3348
SYNID0100052024,0.0468
SYNID0100052418,0.1658
SYNID0100052442,0.0596
SYNID0100052942,0.1573
SYNID0100053138,0.0347
SYNID0100053671,0.0634
SYNID0100053896,0.508
SYNID0100054434,0.0913
SYNID0100054859,0.0516
SYNID0100054894,0.2581
SYNID0100055597,0.0172
SYNID0100055665,0.1863
SYNID0100055741,0.3163
SYNID0100056156,0.1347
SYNID0100056283,0.1159
SYNID0100056875,0.1358
SYNID0100057662,0.07
SYNID0100058090,0.0861
SYNID0100058456,0.1223
SYNID0100058587,0.0589
SYNID0100059315,0.3165
SYNID0100059367,0.2797
SYNID0100059490,0.3652
SYNID0100059769,0.1393
SYNID0100060456,0.2525
SYNID0100060458,0.0792
SYNID0100060562,0.0833
SYNID0100060727,0.0895
SYNID0100060883,0.044
SYNID0100060969,0.2095
SYNID0100061097,0.1962
SYNID0100062156,0.1161
SYNID0100062402,0.0294
SYNID0100062584,0.2143
SYNID0100063099,0.028
SYNID0100063274,0.0406
SYNID0100063316,0.1799
SYNID0100063360,0.1069
SYNID0100063472,0.0669
SYNID0100063874,0.2031
SYNID0100063994,0.1336
SYNID0100064304,0.0494
SYNID0100064470,0.2318
SYNID0100064485,0.5203
SYNID0100064835,0.1283
SYNID0100064958,0.188
SYNID0100065426,0.1202
SYNID0100065920,0.2189
SYNID0100066045,0.1966
SYNID0100067005,0.1437
SYNID0100067029,0.0459
SYNID0100067162,0.2042
SYNID0100067177,0.0655
SYNID0100067217,0.0422
SYNID0100067250,0.0449
SYNID0100067364,0.2292
SYNID0100067531,0.0919
SYNID0100067628,0.1684
SYNID0100067668,0.1735
SYNID0100067868,0.071
SYNID0100067899,0.1076
SYNID0100067923,0.0731
SYNID0100068308,0.0853
SYNID0100068500,0.0761
SYNID0100068537,0.086
SYNID0100068610,0.2523
SYNID0100068662,0.2411
SYNID0100068749,0.1377
SYNID0100068783,0.1547
SYNID0100068792,0.0969
SYNID0100068815,0.6802
SYNID0100068827,0.1485
SYNID0100069423,0.1165
SYNID0100069524,0.0565
SYNID0100069632,0.276
SYNID0100069844,0.0403
SYNID0100069957,0.0475
SYNID0100069965,0.0519
SYNID0100070134,0.0899
SYNID0100070399,0.1135
SYNID0100070470,0.0214
SYNID0100070564,0.0903
SYNID0100070637,0.1139
SYNID0100070688,0.1736
SYNID0100071116,0.1821
SYNID0100071235,0.0644
SYNID0100071380,0.2298
SYNID0100071621,0.4392
SYNID0100071649,0.127
SYNID0100072177,0.0503
SYNID0100072346,0.0713
SYNID0100072688,0.0235
SYNID0100073103,0.1929
SYNID0100073359,0.1729
SYNID0100073582,0.0475
SYNID0100073852,0.0471
SYNID0100074035,0.0926
SYNID0100074225,0.1212
SYNID0100074354,0.0886
SYNID0100074987,0.0559
SYNID0100075150,0.0377
SYNID0100075153,0.1274
SYNID0100075323,0.0926
SYNID0100075482,0.1265
SYNID0100075839,0.123
SYNID0100076028,0.1883
SYNID0100076341,0.0856
SYNID0100076516,0.1174
SYNID0100076652,0.0732
SYNID0100076913,0.0748
SYNID0100077134,0.0766
SYNID0100077243,0.1044
SYNID0100077523,0.0279
SYNID0100077995,0.0592
SYNID0100078139,0.1555
SYNID0100078203,0.0498
SYNID0100078242,0.0494
SYNID0100078265,0.5013
SYNID0100078395,0.3155
SYNID0100078409,0.1609
SYNID0100078509,0.1524
SYNID0100078564,0.0146
SYNID0100078622,0.5517
SYNID0100078650,0.0221
SYNID0100079311,0.3367
SYNID0100079374,0.2032
SYNID0100079439,0.1998
SYNID0100079518,0.1594
SYNID0100079658,0.2185
SYNID0100080063,0.1434
SYNID0100080298,0.0406
SYNID0100080577,0.0449
SYNID0100080937,0.0353
SYNID0100081225,0.0492
SYNID0100081265,0.1678
SYNID0100081360,0.0559
SYNID0100082216,0.1962
SYNID0100082291,0.0953
SYNID0100082343,0.2072
SYNID0100082513,0.0534
SYNID0100082541,0.0349
SYNID0100083124,0.0893
SYNID0100083243,0.149
SYNID0100083294,0.0563
SYNID0100083585,0.0682
SYNID0100083736,0.2506
SYNID0100084083,0.1955
SYNID0100084135,0.2399
SYNID0100084277,0.1544
SYNID0100084306,0.0409
SYNID0100084308,0.401
SYNID0100084693,0.1189
SYNID0100085002,0.2978
SYNID0100085106,0.0816
SYNID0100085416,0.0901
SYNID0100085712,0.02
SYNID0100085836,0.1024
SYNID0100086014,0.1747
SYNID0100087043,0.072
SYNID0100087342,0.12
SYNID0100087425,0.1438
SYNID0100087546,0.2607
SYNID0100087564,0.2411
SYNID0100087809,0.026
SYNID0100088272,0.3738
SYNID0100088455,0.2324
SYNID0100088505,0.0849
SYNID0100088603,0.4005
SYNID0100088611,0.3095
SYNID0100088987,0.1974
SYNID0100089434,0.2121
SYNID0100089552,0.1914
SYNID0100089992,0.1478
SYNID0100090190,0.143
SYNID0100090388,0.2599
SYNID0100090759,0.0628
SYNID0100090794,0.0774
SYNID0100090868,0.0256
SYNID0100091306,0.051
SYNID0100091570,0.2381
SYNID0100091865,0.0492
SYNID0100091953,0.0632
SYNID0100092221,0.3089
SYNID0100092236,0.2192
SYNID0100092359,0.0879
SYNID0100092463,0.0682
SYNID0100092493,0.2028
SYNID0100092711,0.2537
SYNID0100092825,0.1531
SYNID0100092948,0.0462
SYNID0100093365,0.1092
SYNID0100093761,0.1276
SYNID0100093807,0.1534
SYNID0100093833,0.1071
SYNID0100094154,0.1964
SYNID0100094869,0.0759
SYNID0100094906,0.0827
SYNID0100095372,0.1228
SYNID0100095455,0.1146
SYNID0100095620,0.1982
SYNID0100095651,0.1042
SYNID0100095747,0.1417
SYNID0100095856,0.1172
SYNID0100095898,0.0673
SYNID0100095907,0.1839
SYNID0100095968,0.1811
SYNID0100096038,0.0255
SYNID0100096061,0.0885
SYNID0100096157,0.1888
SYNID0100096175,0.2349
SYNID0100096360,0.059
SYNID0100096445,0.0789
SYNID0100096758,0.5781
SYNID0100096912,0.1519
SYNID0100097443,0.1859
SYNID0100097523,0.0532
SYNID0100097584,0.114
SYNID0100097915,0.2228
SYNID0100098045,0.0332
SYNID0100098417,0.1296
SYNID0100098525,0.0371
SYNID0100099223,0.1407
SYNID0100099312,0.1101
SYNID0100099617,0.0537
SYNID0100099677,0.2763
SYNID0100100208,0.4191
SYNID0100100684,0.1269
SYNID0100100859,0.1986
SYNID0100101009,0.1164
SYNID0100101090,0.1685
SYNID0100101105,0.0763
SYNID0100101157,0.2572
SYNID0100101393,0.1329
SYNID0100101493,0.069
SYNID0100101898,0.1109
SYNID0100102514,0.0717
SYNID0100102587,0.2043
SYNID0100102835,0.0711
SYNID0100102872,0.0649
SYNID0100103059,0.1383
SYNID0100103070,0.2907
SYNID0100103177,0.1178
SYNID0100103354,0.2346
SYNID0100103920,0.1212
SYNID0100104133,0.1215
SYNID0100104357,0.0276
SYNID0100104595,0.1481
SYNID0100104707,0.2609
SYNID0100104939,0.0675
SYNID0100105089,0.1089
SYNID0100105128,0.2716
SYNID0100105185,0.0776
SYNID0100105208,0.1363
SYNID0100105426,0.0357
SYNID0100105596,0.0359
SYNID0100105755,0.0518
SYNID0100105795,0.1199
SYNID0100105821,0.0779
SYNID0100105949,0.4209
SYNID0100106061,0.1073
SYNID0100106225,0.0499
SYNID0100106314,0.0268
SYNID0100106349,0.1719
SYNID0100106391,0.1498
SYNID0100106397,0.1933
SYNID0100106699,0.0965
SYNID0100106792,0.1272
SYNID0100106797,0.4325
SYNID0100107241,0.1099
SYNID0100107369,0.307
SYNID0100107610,0.0466
SYNID0100107797,0.0431
SYNID0100108189,0.054
SYNID0100108469,0.3
SYNID0100108565,0.2579
SYNID0100108871,0.0749
SYNID0100109970,0.1382
SYNID0100110070,0.1315
SYNID0100110441,0.1406
SYNID0100110561,0.1161
SYNID0100111056,0.0815
SYNID0100111086,0.2337
SYNID0100111105,0.1268
SYNID0100111163,0.0446
SYNID0100111335,0.1678
SYNID0100111442,0.2521
SYNID0100111566,0.2005
SYNID0100111643,0.1323
SYNID0100111818,0.0515
SYNID0100112353,0.2649
SYNID0100112567,0.1508
SYNID0100112575,0.0627
SYNID0100112619,0.0663
SYNID0100112765,0.0671
SYNID0100113093,0.0757
SYNID0100113129,0.5284
SYNID0100113158,0.0942
SYNID0100113374,0.1124
SYNID0100114029,0.1338
SYNID0100114096,0.0195
SYNID0100114164,0.2879
SYNID0100114333,0.2151
SYNID0100114472,0.0303
SYNID0100114659,0.072
SYNID0100114670,0.1869
SYNID0100114678,0.0517
SYNID0100114824,0.049
SYNID0100115069,0.0591
SYNID0100115121,0.048
SYNID0100115216,0.0823
SYNID0100115270,0.2582
SYNID0100115516,0.0749
SYNID0100116610,0.2307
SYNID0100116656,0.0432
SYNID0100116825,0.0784
SYNID0100117059,0.344
SYNID0100117121,0.1047
SYNID0100117360,0.0784
SYNID0100117463,0.1957
SYNID0100117521,0.0633
SYNID0100117699,0.2104
SYNID0100117701,0.0183
SYNID0100117877,0.1902
SYNID0100117937,0.0649
SYNID0100117963,0.0473
SYNID0100118087,0.1058
SYNID0100118489,0.1468
SYNID0100118572,0.0764
SYNID0100118601,0.2944
SYNID0100118680,0.3085
SYNID0100118822,0.1382
SYNID0100118838,0.495
SYNID0100119252,0.2899
SYNID0100119747,0.0561
SYNID0100120433,0.2255
SYNID0100121231,0.0733
SYNID0100121515,0.0293
SYNID0100121528,0.0732
SYNID0100121592,0.1408
SYNID0100121722,0.1097
SYNID0100121872,0.0759
SYNID0100122051,0.0714
SYNID0100122241,0.0362
SYNID0100122251,0.0541
SYNID0100122350,0.0685
SYNID0100122425,0.0494
SYNID0100123132,0.1405
SYNID0100123140,0.0797
SYNID0100123156,0.2247
SYNID0100123401,0.0772
SYNID0100123418,0.1806
SYNID0100123444,0.1416
SYNID0100123487,0.2848
SYNID0100123761,0.1698
SYNID0100123808,0.158
SYNID0100123813,0.2088
SYNID0100123930,0.038
SYNID0100123973,0.1325
SYNID0100124016,0.0111
SYNID0100124599,0.0342
SYNID0100125047,0.1196
SYNID0100125313,0.2137
SYNID0100125528,0.2816
SYNID0100125637,0.3403
SYNID0100125820,0.0663
SYNID0100126001,0.2262
SYNID0100126093,0.2013
SYNID0100126450,0.0534
SYNID0100126592,0.0934
SYNID0100126737,0.0639
SYNID0100126818,0.2086
SYNID0100126851,0.0989
SYNID0100126889,0.0429
SYNID0100127231,0.0679
SYNID0100127594,0.0898
SYNID0100127925,0.0429
SYNID0100128365,0.1278
SYNID0100128372,0.18
SYNID0100128464,0.0986
SYNID0100128730,0.1565
SYNID0100129415,0.1016
SYNID0100129825,0.1963
SYNID0100130065,0.0855
SYNID0100130283,0.1693
SYNID0100130324,0.1888
SYNID0100130519,0.163
SYNID0100130568,0.0609
SYNID0100131070,0.0784
SYNID0100131235,0.2484
SYNID0100131291,0.1823
SYNID0100131414,0.1315
SYNID0100131609,0.1294
SYNID0100131659,0.0759
SYNID0100131791,0.1901
SYNID0100131842,0.0931
SYNID0100132415,0.1946
SYNID0100132792,0.0884
SYNID0100132893,0.1208
SYNID0100133063,0.2287
SYNID0100133162,0.056
SYNID0100133419,0.1024
SYNID0100133524,0.079
SYNID0100133600,0.0508
SYNID0100133802,0.0496
SYNID0100134219,0.2477
SYNID0100134302,0.0521
SYNID0100134449,0.0605
SYNID0100134621,0.118
SYNID0100134751,0.1521
SYNID0100135229,0.2421
SYNID0100135326,0.0638
SYNID0100135647,0.0993
SYNID0100135755,0.0901
SYNID0100135876,0.0875
SYNID0100136442,0.1569
SYNID0100136460,0.082
SYNID0100136557,0.1316
SYNID0100136920,0.1266
SYNID0100138004,0.0949
SYNID0100138172,0.5327
SYNID0100138198,0.1801
SYNID0100138919,0.0829
SYNID0100138989,0.0645
SYNID0100139426,0.1659
SYNID0100139482,0.0754
SYNID0100140047,0.122
SYNID0100140164,0.1515
SYNID0100140803,0.5393
SYNID0100141224,0.065
SYNID0100141461,0.1677
SYNID0100141552,0.1113
SYNID0100141593,0.082
SYNID0100141598,0.1271
SYNID0100141767,0.1158
SYNID0100141793,0.1675
SYNID0100141839,0.0849
SYNID0100141922,0.1151
SYNID0100142447,0.194
SYNID0100142584,0.0611
SYNID0100142620,0.0959
SYNID0100142650,0.1022
SYNID0100142808,0.1589
SYNID0100142825,0.0614
SYNID0100143521,0.1562
SYNID0100143745,0.1982
SYNID0100143984,0.1826
SYNID0100144263,0.0923
SYNID0100144481,0.0606
SYNID0100144611,0.0845
SYNID0100144727,0.0693
SYNID0100144951,0.0426
SYNID0100144960,0.1971
SYNID0100145551,0.2035
SYNID0100145804,0.0724
SYNID0100146085,0.1247
SYNID0100146332,0.1082
SYNID0100146360,0.0696
SYNID0100146469,0.247
SYNID0100146758,0.2367
SYNID0100146961,0.0715
SYNID0100147081,0.0465
SYNID0100147182,0.4558
SYNID0100147239,0.1414
SYNID0100147925,0.1336
SYNID0100147986,0.0791
SYNID0100148667,0.0609
SYNID0100148776,0.2054
SYNID0100148816,0.0896
SYNID0100148825,0.0498
SYNID0100148989,0.3514
SYNID0100149027,0.1929
SYNID0100149144,0.2336
SYNID0100149239,0.2029
SYNID0100149546,0.0844
SYNID0100149831,0.1
SYNID0100150181,0.1308
SYNID0100150806,0.2789
SYNID0100150966,0.2359
SYNID0100151004,0.0551
SYNID0100151069,0.2413
SYNID0100151242,0.0976
SYNID0100151244,0.0227
SYNID0100151331,0.0413
SYNID0100151478,0.1138
SYNID0100151578,0.1457
SYNID0100151586,0.1284
SYNID0100151640,0.1432
SYNID0100151789,0.5534
SYNID0100152153,0.303
SYNID0100152257,0.0632
SYNID0100152338,0.0348
SYNID0100152427,0.2487
SYNID0100152561,0.0539
SYNID0100152765,0.1027
SYNID0100153234,0.1584
SYNID0100153248,0.1974
SYNID0100154163,0.1012
SYNID0100154234,0.1894
SYNID0100154908,0.0903
SYNID0100155460,0.1396
SYNID0100155914,0.1353
SYNID0100156042,0.0413
SYNID0100156127,0.1828
SYNID0100156631,0.0845
SYNID0100156970,0.0941
SYNID0100157091,0.3209
SYNID0100157243,0.4681
SYNID0100157427,0.0596
SYNID0100157900,0.2233
SYNID0100157929,0.1373
SYNID0100158119,0.1166
SYNID0100158145,0.2598
SYNID0100158413,0.071
SYNID0100158533,0.0584
SYNID0100158768,0.1278
SYNID0100158884,0.0592
SYNID0100158931,0.2911
SYNID0100159171,0.0507
SYNID0100159264,0.0298
SYNID0100159537,0.0665
SYNID0100159610,0.0626
SYNID0100159776,0.3482
SYNID0100159988,0.0599
SYNID0100160085,0.0847
SYNID0100160162,0.0383
SYNID0100160295,0.0389
SYNID0100160366,0.0864
SYNID0100160453,0.0895
SYNID0100160579,0.2798
SYNID0100160754,0.0256
SYNID0100160809,0.348
SYNID0100160928,0.5031
SYNID0100160965,0.0966
SYNID0100161305,0.1686
SYNID0100161362,0.1144
SYNID0100161400,0.2784
SYNID0100161591,0.0646
SYNID0100161708,0.0625
SYNID0100161858,0.3087
SYNID0100162039,0.2109
SYNID0100162050,0.0627
SYNID0100162061,0.0604
SYNID0100162197,0.1225
SYNID0100162247,0.2492
SYNID0100162346,0.1079
SYNID0100162463,0.3278
SYNID0100162516,0.113
SYNID0100162599,0.0458
SYNID0100163113,0.1358
SYNID0100163123,0.02
SYNID0100163555,0.168
SYNID0100163832,0.1684
SYNID0100164016,0.3397
SYNID0100164154,0.1617
SYNID0100164346,0.1066
SYNID0100164444,0.2068
SYNID0100164501,0.0242
SYNID0100164550,0.2501
SYNID0100164595,0.1512
SYNID0100164752,0.4448
SYNID0100164861,0.0209
SYNID0100165056,0.1375
SYNID0100165367,0.0678
SYNID0100165492,0.0767
SYNID0100165631,0.0742
SYNID0100165927,0.0647
SYNID0100165942,0.0385
SYNID0100165954,0.101
SYNID0100166046,0.1699
SYNID0100166204,0.1919
SYNID0100166634,0.0953
SYNID0100166682,0.3348
SYNID0100166751,0.1042
SYNID0100167040,0.1637
SYNID0100167043,0.0941
SYNID0100167199,0.106
SYNID0100167542,0.1426
SYNID0100168051,0.1178
SYNID0100168394,0.1159
SYNID0100168472,0.0896
SYNID0100168702,0.0594
SYNID0100168765,0.103
SYNID0100169046,0.2042
SYNID0100169208,0.0876
SYNID0100169580,0.3714
SYNID0100169804,0.0515
SYNID0100169902,0.2266
SYNID0100170207,0.1792
SYNID0100170235,0.0707
SYNID0100170263,0.2606
SYNID0100170332,0.1428
SYNID0100171339,0.269
SYNID0100172152,0.076
SYNID0100172210,0.1243
SYNID0100172224,0.124
SYNID0100172694,0.0354
SYNID0100172855,0.0581
SYNID0100172965,0.1378
SYNID0100173290,0.164
SYNID0100173326,0.0926
SYNID0100173446,0.0251
SYNID0100173453,0.2632
SYNID0100173624,0.1024
SYNID0100173693,0.222
SYNID0100173756,0.3984
SYNID0100173858,0.1533
SYNID0100173930,0.0495
SYNID0100174288,0.0332
SYNID0100174422,0.0258
SYNID0100174465,0.3442
SYNID0100174731,0.0641
SYNID0100174805,0.0337
SYNID0100174837,0.0987
SYNID0100175003,0.0704
SYNID0100175307,0.2478
SYNID0100175342,0.1129
SYNID0100175429,0.1251
SYNID0100175562,0.1347
SYNID0100175628,0.179
SYNID0100176003,0.1191
SYNID0100176108,0.0512
SYNID0100176274,0.0899
SYNID0100176609,0.0431
SYNID0100176828,0.2378
SYNID0100176904,0.0278
SYNID0100177058,0.2324
SYNID0100177722,0.0597
SYNID0100177929,0.2299
SYNID0100177972,0.1876
SYNID0100177995,0.136
SYNID0100178031,0.1203
SYNID0100178218,0.065
SYNID0100178409,0.0958
SYNID0100178470,0.091
SYNID0100178637,0.3734
SYNID0100178933,0.1001
SYNID0100179071,0.0829
SYNID0100179179,0.1748
SYNID0100179299,0.1427
SYNID0100179759,0.0499
SYNID0100180192,0.0843
SYNID0100180248,0.2026
SYNID0100180264,0.0546
SYNID0100180411,0.1576
SYNID0100180417,0.0792
SYNID0100180650,0.1417
SYNID0100180968,0.117
SYNID0100181225,0.107
SYNID0100181365,0.1103
SYNID0100181634,0.3084
SYNID0100181664,0.0531
SYNID0100181732,0.0414
SYNID0100181990,0.0307
SYNID0100182141,0.1041
SYNID0100182726,0.1695
SYNID0100182739,0.0905
SYNID0100182743,0.0539
SYNID0100182787,0.1479
SYNID0100183401,0.0369
SYNID0100183424,0.0406
SYNID0100183680,0.1949
SYNID0100183928,0.0451
SYNID0100184160,0.0483
SYNID0100184464,0.3271
SYNID0100184533,0.1563
SYNID0100184617,0.0724
SYNID0100184830,0.1433
SYNID0100184889,0.0903
SYNID0100184914,0.3774
SYNID0100185170,0.2669
SYNID0100185245,0.3791
SYNID0100185392,0.0183
SYNID0100185397,0.2781
SYNID0100185402,0.1721
SYNID0100185464,0.3699
SYNID0100185564,0.0537
SYNID0100185645,0.1797
SYNID0100186033,0.0352
SYNID0100186302,0.0766
SYNID0100186644,0.087
SYNID0100186647,0.3166
SYNID0100186774,0.0787
SYNID0100187627,0.1341
SYNID0100187818,0.0455
SYNID0100187927,0.0319
SYNID0100188292,0.0721
SYNID0100188433,0.0219
SYNID0100188584,0.314
SYNID0100188710,0.1514
SYNID0100189102,0.077
SYNID0100189163,0.0636
SYNID0100189232,0.254
SYNID0100189354,0.0356
SYNID0100189438,0.0591
SYNID0100189496,0.224
SYNID0100189793,0.1183
SYNID0100189948,0.0619
SYNID0100190040,0.1805
SYNID0100190186,0.388
SYNID0100190359,0.3012
SYNID0100190594,0.1253
SYNID0100190607,0.0213
SYNID0100190705,0.2063
SYNID0100190857,0.1983
SYNID0100191176,0.2203
SYNID0100191268,0.1507
SYNID0100191484,0.0658
SYNID0100191540,0.2924
SYNID0100191565,0.1076
SYNID0100191707,0.2224
SYNID0100191819,0.1493
SYNID0100191836,0.0572
SYNID0100191914,0.0927
SYNID0100192023,0.042
SYNID0100192174,0.0788
SYNID0100192522,0.1171
SYNID0100192675,0.0575
SYNID0100193161,0.0389
SYNID0100193214,0.0753
SYNID0100193348,0.1793
SYNID0100193813,0.1991
SYNID0100193878,0.079
SYNID0100194172,0.1375
SYNID0100194229,0.0887
SYNID0100194347,0.186
SYNID0100194520,0.0803
SYNID0100194582,0.093
SYNID0100194678,0.1669
SYNID0100194945,0.0555
SYNID0100195150,0.044
SYNID0100195422,0.1114
SYNID0100195459,0.3419
SYNID0100195561,0.1179
SYNID0100195630,0.0648
SYNID0100195652,0.042
SYNID0100195677,0.1708
SYNID0100195698,0.1565
SYNID0100195898,0.1434
SYNID0100195971,0.1098
SYNID0100196199,0.0381
SYNID0100196866,0.275
SYNID0100196909,0.2492
SYNID0100197092,0.0947
SYNID0100197186,0.1112
SYNID0100197288,0.179
SYNID0100197534,0.0586
SYNID0100197555,0.0783
SYNID0100197561,0.2371
SYNID0100197637,0.0443
SYNID0100197689,0.0769
SYNID0100197747,0.1137
SYNID0100197749,0.3777
