customer_id,score
SYNID0200522367,1.000000
SYNID0200076577,1.000000
SYNID0200737517,1.000000
SYNID0106091560,1.000000
SYNID0200883191,1.000000
SYNID0107525169,1.000000
SYNID0200075142,1.000000
SYNID0200081863,1.000000
SYNID0200624776,1.000000
SYNID0107438729,1.000000
SYNID0102095191,1.000000
SYNID0101427642,1.000000
SYNID0200073252,1.000000
SYNID0200270051,1.000000
SYNID0107615243,1.000000
SYNID0104910566,1.000000
SYNID0100561895,1.000000
SYNID0107269072,1.000000
SYNID0101444716,1.000000
SYNID0200755587,1.000000
SYNID0107632195,1.000000
SYNID0100233373,1.000000
SYNID0104881094,1.000000
SYNID0200248404,1.000000
SYNID0102032482,1.000000
SYNID0100430116,1.000000
SYNID0104884444,1.000000
SYNID0200799592,1.000000
SYNID0101449924,1.000000
SYNID0200078974,1.000000
SYNID0106084824,1.000000
SYNID0200106531,1.000000
SYNID0103060714,1.000000
SYNID0101445809,1.000000
SYNID0200994372,1.000000
SYNID0200785577,1.000000
SYNID0200844025,1.000000
SYNID0100930910,1.000000
SYNID0200609213,1.000000
SYNID0200255840,1.000000
SYNID0200786655,1.000000
SYNID0104723093,1.000000
SYNID0200100511,1.000000
SYNID0106402678,1.000000
SYNID0200101124,1.000000
SYNID0101720522,1.000000
SYNID0200931678,1.000000
SYNID0101504340,1.000000
SYNID0103855091,1.000000
SYNID0200934014,1.000000
SYNID0200604221,1.000000
SYNID0100340845,1.000000
SYNID0104699228,1.000000
SYNID0108673503,1.000000
SYNID0200254778,1.000000
SYNID0108262895,1.000000
SYNID0109327337,1.000000
SYNID0107212150,1.000000
SYNID0200427416,1.000000
SYNID0200185145,1.000000
SYNID0103404416,1.000000
SYNID0100672924,1.000000
SYNID0109316763,1.000000
SYNID0200253184,1.000000
SYNID0200842045,1.000000
SYNID0200999280,1.000000
SYNID0101513815,1.000000
SYNID0104764805,1.000000
SYNID0101513783,1.000000
SYNID0109311694,1.000000
SYNID0200097286,1.000000
SYNID0200604499,1.000000
SYNID0200100125,1.000000
SYNID0102847551,1.000000
SYNID0100933017,1.000000
SYNID0200745864,1.000000
SYNID0104666981,1.000000
SYNID0109379676,1.000000
SYNID0105732582,1.000000
SYNID0200180277,1.000000
SYNID0200103927,1.000000
SYNID0104669384,1.000000
SYNID0200414521,1.000000
SYNID0200617845,1.000000
SYNID0200414389,1.000000
SYNID0103429401,1.000000
SYNID0109263402,1.000000
SYNID0109263335,1.000000
SYNID0200180264,1.000000
SYNID0200428877,1.000000
SYNID0108469924,1.000000
SYNID0103441215,1.000000
SYNID0102030722,1.000000
SYNID0200507659,1.000000
SYNID0200415228,1.000000
SYNID0104829324,1.000000
SYNID0108052633,1.000000
SYNID0200613411,1.000000
SYNID0200091660,1.000000
SYNID0105738569,1.000000
SYNID0200905796,1.000000
SYNID0104689103,1.000000
SYNID0106406171,1.000000
SYNID0103431664,1.000000
SYNID0200181383,1.000000
SYNID0200886132,1.000000
SYNID0200520831,1.000000
SYNID0101891670,1.000000
SYNID0104684260,1.000000
SYNID0102229536,1.000000
SYNID0200684443,1.000000
SYNID0200249567,1.000000
SYNID0200173916,1.000000
SYNID0200735801,1.000000
SYNID0105925328,1.000000
SYNID0200725818,1.000000
SYNID0200599266,1.000000
SYNID0200445323,1.000000
SYNID0200881567,1.000000
SYNID0200388877,1.000000
SYNID0200639063,1.000000
SYNID0200890437,1.000000
SYNID0102116349,1.000000
SYNID0100662953,1.000000
SYNID0200061901,1.000000
SYNID0200880619,1.000000
SYNID0109556740,1.000000
SYNID0106038983,1.000000
SYNID0200817493,1.000000
SYNID0200639789,1.000000
SYNID0101047302,1.000000
SYNID0104407375,1.000000
SYNID0100545130,1.000000
SYNID0108110580,1.000000
SYNID0200444432,1.000000
SYNID0200850670,1.000000
SYNID0109157032,1.000000
SYNID0200600012,1.000000
SYNID0200502810,1.000000
SYNID0200438486,1.000000
SYNID0200911238,1.000000
SYNID0200277717,1.000000
SYNID0200564730,1.000000
SYNID0200243103,1.000000
SYNID0200637433,1.000000
SYNID0200194018,1.000000
SYNID0200565211,1.000000
SYNID0200781244,1.000000
SYNID0200502175,1.000000
SYNID0109932671,1.000000
SYNID0200724937,1.000000
SYNID0200168986,1.000000
SYNID0103522878,1.000000
SYNID0106322803,1.000000
SYNID0200241653,1.000000
SYNID0200060132,1.000000
SYNID0109114412,1.000000
SYNID0107515748,1.000000
SYNID0200057370,1.000000
SYNID0108229955,1.000000
SYNID0107671963,1.000000
SYNID0103552066,1.000000
SYNID0200057198,1.000000
SYNID0200879293,1.000000
SYNID0109587781,1.000000
SYNID0200499729,1.000000
SYNID0103555730,1.000000
SYNID0200382671,1.000000
SYNID0101054951,1.000000
SYNID0104361414,1.000000
SYNID0108620720,1.000000
SYNID0102098511,1.000000
SYNID0100660959,1.000000
SYNID0104378801,1.000000
SYNID0200927001,1.000000
SYNID0102739553,1.000000
SYNID0200385191,1.000000
SYNID0200167145,1.000000
SYNID0200567030,1.000000
SYNID0200111655,1.000000
SYNID0104394974,1.000000
SYNID0103341574,1.000000
SYNID0101556222,1.000000
SYNID0200279520,1.000000
SYNID0108168918,1.000000
SYNID0200383774,1.000000
SYNID0107369684,1.000000
SYNID0200384611,1.000000
SYNID0102733675,1.000000
SYNID0100063316,1.000000
SYNID0104386115,1.000000
SYNID0100212661,1.000000
SYNID0103336263,1.000000
SYNID0108842929,1.000000
SYNID0200538560,1.000000
SYNID0100549083,1.000000
SYNID0105893749,1.000000
SYNID0200245293,1.000000
SYNID0109197060,1.000000
SYNID0103500848,1.000000
SYNID0200849456,1.000000
SYNID0101415571,1.000000
SYNID0103364312,1.000000
SYNID0200602279,1.000000
SYNID0102146881,1.000000
SYNID0108450668,1.000000
SYNID0200108372,1.000000
SYNID0200731403,1.000000
SYNID0200243928,1.000000
SYNID0200939887,1.000000
SYNID0200910295,1.000000
SYNID0200730764,1.000000
SYNID0100351110,1.000000
SYNID0200141658,1.000000
SYNID0103498635,1.000000
SYNID0200393745,1.000000
SYNID0107063176,1.000000
SYNID0100493092,1.000000
SYNID0200107172,1.000000
SYNID0200246489,1.000000
SYNID0200783137,1.000000
SYNID0108246569,1.000000
SYNID0107524280,1.000000
SYNID0104932517,1.000000
SYNID0200627784,1.000000
SYNID0106848370,1.000000
SYNID0200173782,1.000000
SYNID0200504028,1.000000
SYNID0200897989,1.000000
SYNID0104939382,1.000000
SYNID0104941764,1.000000
SYNID0108297552,1.000000
SYNID0101689060,1.000000
SYNID0200600644,1.000000
SYNID0200633550,1.000000
SYNID0107423101,1.000000
SYNID0100723262,1.000000
SYNID0100708853,1.000000
SYNID0200066012,1.000000
SYNID0103510488,1.000000
SYNID0200940630,1.000000
SYNID0200524333,1.000000
SYNID0103348915,1.000000
SYNID0200729226,1.000000
SYNID0101742526,1.000000
SYNID0101023575,1.000000
SYNID0200634186,1.000000
SYNID0200584932,1.000000
SYNID0200502959,1.000000
SYNID0200798533,1.000000
SYNID0104985941,1.000000
SYNID0107059481,1.000000
SYNID0106437510,1.000000
SYNID0200550469,1.000000
SYNID0200850567,1.000000
SYNID0101397643,1.000000
SYNID0200855360,1.000000
SYNID0200259434,1.000000
SYNID0200107103,1.000000
SYNID0107781679,1.000000
SYNID0105190040,1.000000
SYNID0104039830,1.000000
SYNID0107610072,1.000000
SYNID0200757363,1.000000
SYNID0102152419,1.000000
SYNID0104632267,1.000000
SYNID0104826798,1.000000
SYNID0103314133,1.000000
SYNID0106904133,1.000000
SYNID0108325609,1.000000
SYNID0200373751,1.000000
SYNID0200493155,1.000000
SYNID0106473951,1.000000
SYNID0101842878,1.000000
SYNID0103242222,1.000000
SYNID0104665609,1.000000
SYNID0107206524,1.000000
SYNID0102005209,1.000000
SYNID0200625391,1.000000
SYNID0101732847,1.000000
SYNID0108331481,1.000000
SYNID0106201744,1.000000
SYNID0200104510,1.000000
SYNID0109750799,1.000000
SYNID0103878316,1.000000
SYNID0103888825,1.000000
SYNID0107905909,1.000000
SYNID0200304685,1.000000
SYNID0200756068,1.000000
SYNID0107087127,1.000000
SYNID0104437103,1.000000
SYNID0100448316,1.000000
SYNID0100104707,1.000000
SYNID0200363213,1.000000
SYNID0101057904,1.000000
SYNID0200336596,1.000000
SYNID0107563350,1.000000
SYNID0109408458,1.000000
SYNID0103098212,1.000000
SYNID0109350812,1.000000
SYNID0200846104,1.000000
SYNID0103612142,1.000000
SYNID0100327476,1.000000
SYNID0200929998,1.000000
SYNID0200276387,1.000000
SYNID0106561940,1.000000
SYNID0200231662,1.000000
SYNID0105355717,1.000000
SYNID0100149144,1.000000
SYNID0105411519,1.000000
SYNID0108092361,1.000000
SYNID0200663490,1.000000
SYNID0200160041,1.000000
SYNID0109373868,1.000000
SYNID0200855353,1.000000
SYNID0200983954,1.000000
SYNID0102750285,1.000000
SYNID0200395764,1.000000
SYNID0108908042,1.000000
SYNID0102900318,1.000000
SYNID0109931397,1.000000
SYNID0105981755,1.000000
SYNID0105201801,1.000000
SYNID0200643591,1.000000
SYNID0200554508,1.000000
SYNID0200665919,1.000000
SYNID0109968450,1.000000
SYNID0107780024,1.000000
SYNID0107551941,1.000000
SYNID0101150487,1.000000
SYNID0108337373,1.000000
SYNID0200047756,1.000000
SYNID0200795158,1.000000
SYNID0105708281,1.000000
SYNID0103750718,1.000000
SYNID0200641645,1.000000
SYNID0105864420,1.000000
SYNID0105498289,1.000000
SYNID0102829556,1.000000
SYNID0106652148,1.000000
SYNID0200170423,1.000000
SYNID0105364046,1.000000
SYNID0108435283,1.000000
SYNID0103107988,1.000000
SYNID0106272999,1.000000
SYNID0108349605,1.000000
SYNID0105964360,1.000000
SYNID0108345015,1.000000
SYNID0108873078,1.000000
SYNID0200186089,1.000000
SYNID0200899840,1.000000
SYNID0109602231,1.000000
SYNID0108410470,1.000000
SYNID0200763026,1.000000
SYNID0104920795,1.000000
SYNID0200221187,1.000000
SYNID0108421048,1.000000
SYNID0109537338,1.000000
SYNID0101271516,1.000000
SYNID0107300785,1.000000
SYNID0200151421,1.000000
SYNID0106172476,1.000000
SYNID0107398416,1.000000
SYNID0106227725,1.000000
SYNID0109640184,1.000000
SYNID0100441785,1.000000
SYNID0106107472,1.000000
SYNID0101722309,1.000000
SYNID0200427450,1.000000
SYNID0101045323,1.000000
SYNID0103261783,1.000000
SYNID0200834607,1.000000
SYNID0108208937,1.000000
SYNID0101605807,1.000000
SYNID0200192167,1.000000
SYNID0200212894,1.000000
SYNID0108468928,1.000000
SYNID0108215213,1.000000
SYNID0107546343,1.000000
SYNID0107153291,1.000000
SYNID0200255943,1.000000
SYNID0106473691,1.000000
SYNID0100173858,1.000000
SYNID0200300572,1.000000
SYNID0101488902,1.000000
SYNID0109281255,1.000000
SYNID0108552832,1.000000
SYNID0107228422,1.000000
SYNID0200494373,1.000000
SYNID0100579128,1.000000
SYNID0108767179,1.000000
SYNID0101070674,1.000000
SYNID0106479004,1.000000
SYNID0101985221,1.000000
SYNID0103986476,1.000000
SYNID0104685466,1.000000
SYNID0200475481,1.000000
SYNID0200577263,1.000000
SYNID0104783106,1.000000
SYNID0100528815,1.000000
SYNID0200427464,1.000000
SYNID0105680539,1.000000
SYNID0107837668,1.000000
SYNID0109072937,1.000000
SYNID0108622560,1.000000
SYNID0200437253,1.000000
SYNID0101438834,1.000000
SYNID0100651332,1.000000
SYNID0103435226,1.000000
SYNID0100112567,1.000000
SYNID0106623149,1.000000
SYNID0109792401,1.000000
SYNID0200815875,1.000000
SYNID0200278309,1.000000
SYNID0102492409,1.000000
SYNID0200485667,1.000000
SYNID0106328953,1.000000
SYNID0106566790,1.000000
SYNID0200657278,1.000000
SYNID0107500054,1.000000
SYNID0109219783,1.000000
SYNID0107796804,1.000000
SYNID0105697484,1.000000
SYNID0107381063,1.000000
SYNID0109468459,1.000000
SYNID0105231952,1.000000
SYNID0106453066,1.000000
SYNID0101664693,1.000000
SYNID0100464014,1.000000
SYNID0108577403,1.000000
SYNID0109335788,1.000000
SYNID0106252342,1.000000
SYNID0105984334,1.000000
SYNID0101007903,1.000000
SYNID0107871189,1.000000
SYNID0200541246,1.000000
SYNID0102837190,1.000000
SYNID0105466067,1.000000
SYNID0200590207,1.000000
SYNID0103117968,1.000000
SYNID0103163247,1.000000
SYNID0100660857,1.000000
SYNID0200952615,1.000000
SYNID0200423503,1.000000
SYNID0104815928,1.000000
SYNID0101632920,1.000000
SYNID0101302083,1.000000
SYNID0100450034,1.000000
SYNID0107024806,1.000000
SYNID0106918699,1.000000
SYNID0106574317,1.000000
SYNID0101383552,1.000000
SYNID0103917367,1.000000
SYNID0103331332,1.000000
SYNID0200646558,1.000000
SYNID0102188662,1.000000
SYNID0200814187,1.000000
SYNID0200388599,1.000000
SYNID0107866734,1.000000
SYNID0101784715,1.000000
SYNID0105603178,1.000000
SYNID0103279020,1.000000
SYNID0107284464,1.000000
SYNID0103916386,1.000000
SYNID0200543533,1.000000
SYNID0105775917,1.000000
SYNID0109235062,1.000000
SYNID0101469425,1.000000
SYNID0200467375,1.000000
SYNID0101641348,1.000000
SYNID0107295306,1.000000
SYNID0200263232,1.000000
SYNID0200454899,1.000000
SYNID0107634932,1.000000
SYNID0108816879,1.000000
SYNID0103919723,1.000000
SYNID0101303014,1.000000
SYNID0101284125,1.000000
SYNID0109713905,1.000000
SYNID0100078265,1.000000
SYNID0200835845,1.000000
SYNID0200765156,1.000000
SYNID0105600038,1.000000
SYNID0107984185,1.000000
SYNID0200174508,1.000000
SYNID0106235216,1.000000
SYNID0102574727,1.000000
SYNID0100469154,1.000000
SYNID0103424327,1.000000
SYNID0104974485,1.000000
SYNID0200211336,1.000000
SYNID0105833455,1.000000
SYNID0104224875,1.000000
SYNID0106807286,1.000000
SYNID0200640961,1.000000
SYNID0108805242,1.000000
SYNID0101138197,1.000000
SYNID0107602638,1.000000
SYNID0200177964,1.000000
SYNID0104953086,1.000000
SYNID0200814589,1.000000
SYNID0200381116,1.000000
SYNID0102855272,1.000000
SYNID0101958994,1.000000
SYNID0108499269,1.000000
SYNID0103372317,1.000000
SYNID0200448346,1.000000
SYNID0102652800,1.000000
SYNID0103327964,1.000000
SYNID0200464614,1.000000
SYNID0101350963,1.000000
SYNID0200996396,1.000000
SYNID0200903985,1.000000
SYNID0200960414,1.000000
SYNID0103235817,1.000000
SYNID0200567830,1.000000
SYNID0101972615,1.000000
SYNID0108684044,1.000000
SYNID0200553788,1.000000
SYNID0107939725,1.000000
SYNID0107208892,1.000000
SYNID0102655433,1.000000
SYNID0200393622,1.000000
SYNID0200708544,1.000000
SYNID0107688282,1.000000
SYNID0200165094,1.000000
SYNID0105245588,1.000000
SYNID0100240421,1.000000
SYNID0102808072,1.000000
SYNID0104625382,1.000000
SYNID0200469521,1.000000
SYNID0200457250,1.000000
SYNID0200021203,1.000000
SYNID0200835140,1.000000
SYNID0108026818,1.000000
SYNID0104383831,1.000000
SYNID0104807350,1.000000
SYNID0100371909,1.000000
SYNID0101204582,1.000000
SYNID0200761591,1.000000
SYNID0200234697,1.000000
SYNID0108179460,1.000000
SYNID0103111915,1.000000
SYNID0104442914,1.000000
SYNID0106840621,1.000000
SYNID0200713077,1.000000
SYNID0106205958,1.000000
SYNID0200760091,1.000000
SYNID0107614531,1.000000
SYNID0100084308,1.000000
SYNID0105312618,1.000000
SYNID0105959920,1.000000
SYNID0105863357,1.000000
SYNID0200000024,1.000000
SYNID0100017219,1.000000
SYNID0100485095,1.000000
SYNID0200182606,1.000000
SYNID0101571820,1.000000
SYNID0105831377,1.000000
SYNID0100353696,1.000000
SYNID0200786667,1.000000
SYNID0200392173,1.000000
SYNID0108197216,1.000000
SYNID0200702256,1.000000
SYNID0200746606,1.000000
SYNID0105515319,1.000000
SYNID0101618078,1.000000
SYNID0105855588,1.000000
SYNID0100986058,1.000000
SYNID0101904726,1.000000
SYNID0102722109,1.000000
SYNID0200417241,1.000000
SYNID0104667898,1.000000
SYNID0200951869,1.000000
SYNID0101643163,1.000000
SYNID0200985788,1.000000
SYNID0200821735,1.000000
SYNID0200461935,1.000000
SYNID0101462135,1.000000
SYNID0103829057,1.000000
SYNID0105439984,1.000000
SYNID0200711842,1.000000
SYNID0105194547,1.000000
SYNID0105497918,1.000000
SYNID0200744303,1.000000
SYNID0101935553,1.000000
SYNID0200720747,1.000000
SYNID0103240826,1.000000
SYNID0106871169,1.000000
SYNID0108856764,1.000000
SYNID0103548402,1.000000
SYNID0106230530,1.000000
SYNID0104949284,1.000000
SYNID0200412205,1.000000
SYNID0102660989,1.000000
SYNID0200372400,1.000000
SYNID0105706007,1.000000
SYNID0100209479,1.000000
SYNID0109587882,1.000000
SYNID0200538935,1.000000
SYNID0105198464,1.000000
SYNID0100096758,1.000000
SYNID0106382601,1.000000
SYNID0103747684,1.000000
SYNID0109443730,1.000000
SYNID0100648515,1.000000
SYNID0108269954,1.000000
SYNID0108259739,1.000000
SYNID0105243636,1.000000
SYNID0102875566,1.000000
SYNID0102871652,1.000000
SYNID0101680956,1.000000
SYNID0107407591,1.000000
SYNID0108082940,1.000000
SYNID0200460216,1.000000
SYNID0105203958,1.000000
SYNID0200758680,1.000000
SYNID0200772161,1.000000
SYNID0107169556,1.000000
SYNID0105467318,1.000000
SYNID0100661794,1.000000
SYNID0200790741,1.000000
SYNID0108515876,1.000000
SYNID0107250107,1.000000
SYNID0107924828,1.000000
SYNID0109257223,1.000000
SYNID0101951874,1.000000
SYNID0108058117,1.000000
SYNID0200076471,1.000000
SYNID0107372016,1.000000
SYNID0107031738,1.000000
SYNID0104327935,1.000000
SYNID0105578659,1.000000
SYNID0102214235,1.000000
SYNID0200885757,1.000000
SYNID0106678325,1.000000
SYNID0200788604,1.000000
SYNID0200164810,1.000000
SYNID0105629301,1.000000
SYNID0108345291,1.000000
